,Timestamp,id,lat,long,LastName,FirstName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,time_delta_seconds,timestamp_salida,time_delta_minutes,weekend,workable_hour,workable_move,hour,moment_of_day,dates
258960,2014-01-06 07:29:46,14,36.063708,24.885947899999998,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,2175.0,2014-01-06 08:06:01,36.25,False,True,True,7,Morning,2014-01-06
259281,2014-01-06 08:13:09,14,36.04802639,24.87957167,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,15052.0,2014-01-06 12:24:01,250.86666666666667,False,True,True,8,Morning,2014-01-06
259440,2014-01-06 12:27:23,14,36.05453517,24.89994827,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5438.0,2014-01-06 13:58:01,90.63333333333334,False,True,True,12,Morning,2014-01-06
259579,2014-01-06 14:01:23,14,36.04802693,24.87956699,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,12638.0,2014-01-06 17:32:01,210.63333333333333,False,True,True,14,Afternoon,2014-01-06
259814,2014-01-06 17:37:39,14,36.06333191,24.89607663,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5002.0,2014-01-06 19:01:01,83.36666666666666,False,True,True,17,Afternoon,2014-01-06
259891,2014-01-06 19:04:05,14,36.05448314,24.89993182,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,4136.0,2014-01-06 20:13:01,68.93333333333334,False,True,True,19,Evening,2014-01-06
259975,2014-01-06 20:18:01,14,36.06343077,24.89612466,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,38580.0,2014-01-07 07:01:01,643.0,False,True,True,20,Evening,2014-01-06
260090,2014-01-07 07:04:46,14,36.06370292,24.88594185,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,2295.0,2014-01-07 07:43:01,38.25,False,True,True,7,Morning,2014-01-07
260424,2014-01-07 07:50:09,14,36.04803085,24.87956572,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,15712.0,2014-01-07 12:12:01,261.8666666666667,False,True,True,7,Morning,2014-01-07
260686,2014-01-07 12:18:16,14,36.05974260000001,24.85805218,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,6105.0,2014-01-07 14:00:01,101.75,False,True,True,12,Morning,2014-01-07
260936,2014-01-07 14:06:16,14,36.04803206,24.87956642,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,12825.0,2014-01-07 17:40:01,213.75,False,True,True,14,Afternoon,2014-01-07
261179,2014-01-07 17:45:39,14,36.06337356,24.89613229,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,3682.0,2014-01-07 18:47:01,61.36666666666667,False,True,True,17,Afternoon,2014-01-07
261261,2014-01-07 18:50:05,14,36.05450318,24.89997043,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5216.0,2014-01-07 20:17:01,86.93333333333334,False,True,True,18,Afternoon,2014-01-07
261352,2014-01-07 20:20:05,14,36.06332151,24.89615992,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,39116.0,2014-01-08 07:12:01,651.9333333333333,False,True,True,20,Evening,2014-01-07
261477,2014-01-08 07:15:46,14,36.06366342,24.88588598,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,1935.0,2014-01-08 07:48:01,32.25,False,True,True,7,Morning,2014-01-08
261800,2014-01-08 07:55:09,14,36.04803274,24.87957446,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,16192.0,2014-01-08 12:25:01,269.8666666666667,False,True,True,7,Morning,2014-01-08
261961,2014-01-08 12:28:42,14,36.05583616,24.9024743,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5359.0,2014-01-08 13:58:01,89.31666666666666,False,True,True,12,Morning,2014-01-08
262113,2014-01-08 14:01:42,14,36.04803029999999,24.87956994,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,13279.0,2014-01-08 17:43:01,221.31666666666666,False,True,True,14,Afternoon,2014-01-08
262355,2014-01-08 17:48:39,14,36.06340877,24.89615646,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,7102.0,2014-01-08 19:47:01,118.36666666666666,False,True,True,17,Afternoon,2014-01-08
262436,2014-01-08 19:52:01,14,36.05452199,24.89989055,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5100.0,2014-01-08 21:17:01,85.0,False,True,True,19,Evening,2014-01-08
262521,2014-01-08 21:22:01,14,36.06340025,24.8961707,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,35700.0,2014-01-09 07:17:01,595.0,False,False,False,21,Evening,2014-01-08
262647,2014-01-09 07:20:46,14,36.06365352,24.88586864,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,2295.0,2014-01-09 07:59:01,38.25,False,True,True,7,Morning,2014-01-09
262973,2014-01-09 08:06:09,14,36.04802759,24.87957117,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,14032.0,2014-01-09 12:00:01,233.86666666666667,False,True,True,8,Morning,2014-01-09
263321,2014-01-09 12:08:17,14,36.06349199,24.85102531,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,6104.0,2014-01-09 13:50:01,101.73333333333333,False,True,True,12,Morning,2014-01-09
263657,2014-01-09 13:58:17,14,36.04802351,24.87956913,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,12944.0,2014-01-09 17:34:01,215.73333333333332,False,True,True,13,Afternoon,2014-01-09
263913,2014-01-09 17:39:39,14,36.06342359,24.89614976,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,48502.0,2014-01-10 07:08:01,808.3666666666667,False,True,True,17,Afternoon,2014-01-09
264040,2014-01-10 07:11:46,14,36.06365208,24.88589788,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,1935.0,2014-01-10 07:44:01,32.25,False,True,True,7,Morning,2014-01-10
264370,2014-01-10 07:51:09,14,36.04802429,24.87957625,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,16072.0,2014-01-10 12:19:01,267.8666666666667,False,True,True,7,Morning,2014-01-10
264700,2014-01-10 12:27:17,14,36.06342408,24.85099602,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,6044.0,2014-01-10 14:08:01,100.73333333333333,False,True,True,12,Morning,2014-01-10
265019,2014-01-10 14:16:17,14,36.04802123,24.87957065,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,12764.0,2014-01-10 17:49:01,212.73333333333332,False,True,True,14,Afternoon,2014-01-10
265270,2014-01-10 17:54:39,14,36.06334243,24.89614604,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,3322.0,2014-01-10 18:50:01,55.36666666666667,False,True,True,17,Afternoon,2014-01-10
265656,2014-01-10 18:59:30,14,36.08544728,24.86037581,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,16231.0,2014-01-10 23:30:01,270.51666666666665,False,True,True,18,Afternoon,2014-01-10
266036,2014-01-10 23:39:30,14,36.06339952,24.89610913,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,69091.0,2014-01-11 18:51:01,1151.5166666666667,False,False,False,23,Evening,2014-01-10
266131,2014-01-11 18:54:05,14,36.05445744,24.89989768,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,7196.0,2014-01-11 20:54:01,119.93333333333334,True,True,False,18,Afternoon,2014-01-11
266220,2014-01-11 20:57:00,14,36.06331249,24.89634769,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,52501.0,2014-01-12 11:32:01,875.0166666666667,True,True,False,20,Evening,2014-01-11
266221,2014-01-12 11:32:01,14,36.0633385,24.89608084,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,3480.0,2014-01-12 12:30:01,58.0,True,True,False,11,Morning,2014-01-12
266558,2014-01-12 12:38:28,14,36.07667804,24.85761662,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5313.0,2014-01-12 14:07:01,88.55,True,True,False,12,Morning,2014-01-12
266903,2014-01-12 14:15:28,14,36.06334852,24.896127,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,14913.0,2014-01-12 18:24:01,248.55,True,True,False,14,Afternoon,2014-01-12
266981,2014-01-12 18:27:05,14,36.05446707,24.89991103,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,8756.0,2014-01-12 20:53:01,145.93333333333334,True,True,False,18,Afternoon,2014-01-12
267066,2014-01-12 20:56:03,14,36.0633697,24.89614442,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,8698.0,2014-01-12 23:21:01,144.96666666666667,True,True,False,20,Evening,2014-01-12
267067,2014-01-12 23:21:01,14,36.06340962,24.896171300000002,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,27840.0,2014-01-13 07:05:01,464.0,True,False,False,23,Evening,2014-01-12
267766,2014-01-13 07:23:06,14,36.08182775,24.85092075,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,1735.0,2014-01-13 07:52:01,28.916666666666668,False,True,True,7,Morning,2014-01-13
268678,2014-01-13 08:12:11,14,36.04802202,24.87957567,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,15170.0,2014-01-13 12:25:01,252.83333333333334,False,True,True,8,Morning,2014-01-13
268825,2014-01-13 12:28:23,14,36.05445658,24.8999383,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,4478.0,2014-01-13 13:43:01,74.63333333333334,False,True,True,12,Morning,2014-01-13
268968,2014-01-13 13:46:23,14,36.04802366,24.87957194,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,14498.0,2014-01-13 17:48:01,241.63333333333333,False,True,True,13,Afternoon,2014-01-13
269208,2014-01-13 17:53:39,14,36.06332192,24.89611789,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,3982.0,2014-01-13 19:00:01,66.36666666666666,False,True,True,17,Afternoon,2014-01-13
269299,2014-01-13 19:05:01,14,36.05448927,24.89997559,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,7140.0,2014-01-13 21:04:01,119.0,False,True,True,19,Evening,2014-01-13
269388,2014-01-13 21:09:01,14,36.06339394,24.89611562,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,38040.0,2014-01-14 07:43:01,634.0,False,False,False,21,Evening,2014-01-13
269517,2014-01-14 07:46:46,14,36.0636394,24.88588605,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,615.0,2014-01-14 07:57:01,10.25,False,True,True,7,Morning,2014-01-14
269860,2014-01-14 08:04:09,14,36.04802821,24.87957047,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,14452.0,2014-01-14 12:05:01,240.86666666666667,False,True,True,8,Morning,2014-01-14
270018,2014-01-14 12:08:42,14,36.05572939,24.90256355,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,6079.0,2014-01-14 13:50:01,101.31666666666666,False,True,True,12,Morning,2014-01-14
270177,2014-01-14 13:53:42,14,36.04802448,24.87957508,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,13639.0,2014-01-14 17:41:01,227.31666666666666,False,True,True,13,Afternoon,2014-01-14
270422,2014-01-14 17:46:39,14,36.06340996,24.89607306,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5242.0,2014-01-14 19:14:01,87.36666666666666,False,True,True,17,Afternoon,2014-01-14
270515,2014-01-14 19:17:05,14,36.05452032,24.89994074,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,4376.0,2014-01-14 20:30:01,72.93333333333334,False,True,True,19,Evening,2014-01-14
270607,2014-01-14 20:36:01,14,36.06337798,24.896100600000004,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,39900.0,2014-01-15 07:41:01,665.0,False,True,True,20,Evening,2014-01-14
271053,2014-01-15 07:50:52,14,36.04802526,24.87957628,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,15129.0,2014-01-15 12:03:01,252.15,False,True,True,7,Morning,2014-01-15
271396,2014-01-15 12:11:26,14,36.0658236,24.85237054,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5435.0,2014-01-15 13:42:01,90.58333333333333,False,True,True,12,Morning,2014-01-15
271753,2014-01-15 13:50:26,14,36.04802591,24.87956941,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,14255.0,2014-01-15 17:48:01,237.58333333333334,False,True,True,13,Afternoon,2014-01-15
271988,2014-01-15 17:53:39,14,36.06337374,24.89614096,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,3322.0,2014-01-15 18:49:01,55.36666666666667,False,True,True,17,Afternoon,2014-01-15
272079,2014-01-15 18:52:08,14,36.05500971,24.90176827,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,6293.0,2014-01-15 20:37:01,104.88333333333334,False,True,True,18,Afternoon,2014-01-15
272177,2014-01-15 20:40:08,14,36.063410299999994,24.89609561,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,37973.0,2014-01-16 07:13:01,632.8833333333333,False,True,True,20,Evening,2014-01-15
272306,2014-01-16 07:16:46,14,36.06365366,24.88591831,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,2295.0,2014-01-16 07:55:01,38.25,False,True,True,7,Morning,2014-01-16
272646,2014-01-16 08:02:09,14,36.04803062,24.87956963,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,15292.0,2014-01-16 12:17:01,254.86666666666667,False,True,True,8,Morning,2014-01-16
272923,2014-01-16 12:23:16,14,36.05971025,24.858037300000003,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5265.0,2014-01-16 13:51:01,87.75,False,True,True,12,Morning,2014-01-16
273188,2014-01-16 13:57:16,14,36.04803271,24.87956584,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,13245.0,2014-01-16 17:38:01,220.75,False,True,True,13,Afternoon,2014-01-16
273444,2014-01-16 17:43:39,14,36.06332892,24.89612138,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,4642.0,2014-01-16 19:01:01,77.36666666666666,False,True,True,17,Afternoon,2014-01-16
273537,2014-01-16 19:04:08,14,36.05495711,24.90179829,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,2513.0,2014-01-16 19:46:01,41.88333333333333,False,True,True,19,Evening,2014-01-16
273629,2014-01-16 19:49:08,14,36.06337647,24.8961049,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,41933.0,2014-01-17 07:28:01,698.8833333333333,False,True,True,19,Evening,2014-01-16
273757,2014-01-17 07:31:46,14,36.0636454,24.88590192,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,1695.0,2014-01-17 08:00:01,28.25,False,True,True,7,Morning,2014-01-17
274081,2014-01-17 08:07:09,14,36.04802146,24.87957237,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,13732.0,2014-01-17 11:56:01,228.86666666666667,False,True,True,8,Morning,2014-01-17
274444,2014-01-17 12:04:26,14,36.06584415,24.85236623,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,6875.0,2014-01-17 13:59:01,114.58333333333333,False,True,True,12,Morning,2014-01-17
274800,2014-01-17 14:07:26,14,36.04803021,24.87957357,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,12755.0,2014-01-17 17:40:01,212.58333333333334,False,True,True,14,Afternoon,2014-01-17
275053,2014-01-17 17:45:39,14,36.06337243,24.89608047,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,67942.0,2014-01-18 12:38:01,1132.3666666666666,False,True,True,17,Afternoon,2014-01-17
275141,2014-01-18 12:40:56,14,36.05582387,24.90246924,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,3005.0,2014-01-18 13:31:01,50.083333333333336,True,True,False,12,Morning,2014-01-18
275152,2014-01-18 13:31:14,14,36.05502968,24.901827100000002,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,7487.0,2014-01-18 15:36:01,124.78333333333333,True,True,False,13,Afternoon,2014-01-18
275234,2014-01-18 15:39:45,14,36.06340965,24.89617209,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,9676.0,2014-01-18 18:21:01,161.26666666666668,True,True,False,15,Afternoon,2014-01-18
275331,2014-01-18 18:24:05,14,36.05442538,24.89991409,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,4376.0,2014-01-18 19:37:01,72.93333333333334,True,True,False,18,Afternoon,2014-01-18
275421,2014-01-18 19:40:05,14,36.06340335,24.896118100000002,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,81896.0,2014-01-19 18:25:01,1364.9333333333334,True,True,False,19,Evening,2014-01-18
275503,2014-01-19 18:28:05,14,36.05449272,24.89990127,Dedos,Lidelse,14.0,Engineering,Engineering Group Manager,5876.0,2014-01-19 20:06:01,97.93333333333334,True,True,False,18,Afternoon,2014-01-19
275671,2014-01-06 07:48:36,15,36.054064399999994,24.90122427,Bodrogi,Loreto,15.0,Security,Site Control,1525.0,2014-01-06 08:14:01,25.416666666666668,False,True,True,7,Morning,2014-01-06
275905,2014-01-06 08:19:12,15,36.04802518,24.87957343,Bodrogi,Loreto,15.0,Security,Site Control,13309.0,2014-01-06 12:01:01,221.81666666666666,False,True,True,8,Morning,2014-01-06
276055,2014-01-06 12:04:23,15,36.0544226,24.89993738,Bodrogi,Loreto,15.0,Security,Site Control,6938.0,2014-01-06 14:00:01,115.63333333333334,False,True,True,12,Morning,2014-01-06
276210,2014-01-06 14:03:23,15,36.04802346,24.87957049,Bodrogi,Loreto,15.0,Security,Site Control,11918.0,2014-01-06 17:22:01,198.63333333333333,False,True,True,14,Afternoon,2014-01-06
276406,2014-01-06 17:26:46,15,36.06038292,24.90560128,Bodrogi,Loreto,15.0,Security,Site Control,35595.0,2014-01-07 03:20:01,593.25,False,True,True,17,Afternoon,2014-01-06
276949,2014-01-07 03:35:10,15,36.07682632,24.8659217,Bodrogi,Loreto,15.0,Security,Site Control,10911.0,2014-01-07 06:37:01,181.85,False,False,False,3,Night,2014-01-07
276950,2014-01-07 06:37:01,15,36.07685752,24.86589184,Bodrogi,Loreto,15.0,Security,Site Control,3120.0,2014-01-07 07:29:01,52.0,False,True,True,6,Morning,2014-01-07
277041,2014-01-07 07:30:44,15,36.073336499999996,24.86416714,Bodrogi,Loreto,15.0,Security,Site Control,2537.0,2014-01-07 08:13:01,42.28333333333333,False,True,True,7,Morning,2014-01-07
277684,2014-01-07 08:26:19,15,36.04802732,24.87957258,Bodrogi,Loreto,15.0,Security,Site Control,11202.0,2014-01-07 11:33:01,186.7,False,True,True,8,Morning,2014-01-07
278089,2014-01-07 11:44:02,15,36.06950531,24.84157031,Bodrogi,Loreto,15.0,Security,Site Control,2159.0,2014-01-07 12:20:01,35.983333333333334,False,True,True,11,Morning,2014-01-07
278226,2014-01-07 12:24:20,15,36.07663288,24.85764158,Bodrogi,Loreto,15.0,Security,Site Control,5561.0,2014-01-07 13:57:01,92.68333333333334,False,True,True,12,Morning,2014-01-07
278676,2014-01-07 14:06:27,15,36.04802905,24.87957131,Bodrogi,Loreto,15.0,Security,Site Control,11974.0,2014-01-07 17:26:01,199.56666666666666,False,True,True,14,Afternoon,2014-01-07
278852,2014-01-07 17:30:46,15,36.06035229,24.90562614,Bodrogi,Loreto,15.0,Security,Site Control,3495.0,2014-01-07 18:29:01,58.25,False,True,True,17,Afternoon,2014-01-07
278885,2014-01-07 18:31:01,15,36.05575477,24.90254824,Bodrogi,Loreto,15.0,Security,Site Control,6780.0,2014-01-07 20:24:01,113.0,False,True,True,18,Afternoon,2014-01-07
278917,2014-01-07 20:25:03,15,36.06034291,24.905614899999996,Bodrogi,Loreto,15.0,Security,Site Control,598.0,2014-01-07 20:35:01,9.966666666666667,False,True,True,20,Evening,2014-01-07
278918,2014-01-07 20:35:01,15,36.06042691,24.90561979,Bodrogi,Loreto,15.0,Security,Site Control,38580.0,2014-01-08 07:18:01,643.0,False,True,True,20,Evening,2014-01-07
278990,2014-01-08 07:20:36,15,36.05407814,24.90116529,Bodrogi,Loreto,15.0,Security,Site Control,1765.0,2014-01-08 07:50:01,29.416666666666668,False,True,True,7,Morning,2014-01-08
279211,2014-01-08 07:55:12,15,36.04802314,24.87957587,Bodrogi,Loreto,15.0,Security,Site Control,12109.0,2014-01-08 11:17:01,201.81666666666666,False,True,True,7,Morning,2014-01-08
279761,2014-01-08 11:29:32,15,36.08062986,24.84689384,Bodrogi,Loreto,15.0,Security,Site Control,629.0,2014-01-08 11:40:01,10.483333333333333,False,True,True,11,Morning,2014-01-08
279832,2014-01-08 11:45:01,15,36.07212924,24.84130258,Bodrogi,Loreto,15.0,Security,Site Control,2880.0,2014-01-08 12:33:01,48.0,False,True,True,11,Morning,2014-01-08
280325,2014-01-08 12:46:59,15,36.05583468,24.90248107,Bodrogi,Loreto,15.0,Security,Site Control,3542.0,2014-01-08 13:46:01,59.03333333333333,False,True,True,12,Morning,2014-01-08
280485,2014-01-08 13:49:42,15,36.04802393,24.87956877,Bodrogi,Loreto,15.0,Security,Site Control,13639.0,2014-01-08 17:37:01,227.31666666666666,False,True,True,13,Afternoon,2014-01-08
280667,2014-01-08 17:41:46,15,36.06035074,24.90556762,Bodrogi,Loreto,15.0,Security,Site Control,4095.0,2014-01-08 18:50:01,68.25,False,True,True,17,Afternoon,2014-01-08
280711,2014-01-08 18:51:17,15,36.05501574,24.90176683,Bodrogi,Loreto,15.0,Security,Site Control,284.0,2014-01-08 18:56:01,4.733333333333333,False,True,True,18,Afternoon,2014-01-08
280712,2014-01-08 18:56:01,15,36.05493067,24.90183575,Bodrogi,Loreto,15.0,Security,Site Control,4980.0,2014-01-08 20:19:01,83.0,False,True,True,18,Afternoon,2014-01-08
280755,2014-01-08 20:20:18,15,36.06035915,24.90559778,Bodrogi,Loreto,15.0,Security,Site Control,25183.0,2014-01-09 03:20:01,419.71666666666664,False,True,True,20,Evening,2014-01-08
281177,2014-01-09 03:32:43,15,36.07212523,24.87460551,Bodrogi,Loreto,15.0,Security,Site Control,13818.0,2014-01-09 07:23:01,230.3,False,False,False,3,Night,2014-01-09
281348,2014-01-09 07:26:24,15,36.06752333,24.87336506,Bodrogi,Loreto,15.0,Security,Site Control,2617.0,2014-01-09 08:10:01,43.61666666666667,False,True,True,7,Morning,2014-01-09
